,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,490.0654450257409,0.0,20.767540158302957,0.0,11.073622304359063,0.0
Abend,568.7843457051308,0.0,22.31933394223272,0.0,9.44026514325033,0.0
Aboln,489.96874165775415,0.0,20.66553601864991,0.0,10.787992686542896,0.0
Abtäs,533.6745639678885,0.0,21.67451178468484,0.0,9.514106340023826,0.0
Acker,485.99740862374904,0.0,20.585768203403795,0.0,8.56256599194727,0.0
Adern,509.15833514016174,0.0,21.10902087155037,0.0,9.470270135095028,0.0
Adler,477.47021541350153,0.0,20.379419620758327,0.0,11.532243754581344,0.0
Adria,461.92438604477934,0.0,20.088175268189232,0.0,10.86957142035476,0.0
Affen,513.9306745630187,0.0,21.222065828124713,0.0,13.304701888174911,0.0
Agenk,581.140355295951,0.0,22.55940570485442,0.0,11.271374622561968,0.0
Agent,538.522077809839,0.0,21.7749859749074,0.0,12.686565724274585,0.0
Ahnen,523.7660719468629,0.0,21.41528031063282,0.0,8.931067809531475,0.0
Aigön,512.1328646843452,0.0,21.159638261378163,0.0,12.224661732516324,0.0
Akkus,540.0682489156308,0.0,21.676886264817863,0.0,8.633675207659417,0.0
Aktie,465.18421044072375,0.0,20.12474099322196,0.0,10.583296151491941,0.0
Alahn,491.32370123696546,0.0,20.71174185284319,0.0,11.641259340993592,0.0
Alarm,490.2067315837563,0.0,20.65935790526379,0.0,12.583300764233162,0.0
Alben,501.7692291792308,0.0,20.888628112425568,0.0,10.813020449069093,0.0
Algen,522.711980464996,0.0,21.361296973028875,0.0,13.833797637347233,0.0
Alibi,397.0136237572284,0.0,18.463249963868535,0.0,13.293226309746505,0.0
Allas,437.3464194784833,0.0,19.457008911286355,0.0,12.765806481246143,0.0
Alpen,504.5576418639896,0.0,21.012782829919825,0.0,12.019771115235956,0.0
Altar,425.57187526462997,0.0,19.287883059568088,0.0,12.707905304897007,0.0
Alten,453.10186820426514,0.0,19.872546635073803,0.0,11.723926297223025,0.0
Alter,426.388995722278,0.0,19.273550164506215,0.0,12.3598335386909,0.0
Amche,558.1246766567933,0.0,22.103180265292004,0.0,10.135964099129247,0.0
Amtig,529.0787819089253,0.0,21.536818136509375,0.0,14.8563527176629,0.0
Andam,583.9125026703186,0.0,22.628536840404944,0.0,10.040234975337894,0.0
Anein,454.1167964761018,0.0,19.871183451346056,0.0,9.134873158705972,0.0
Angel,522.6643445011937,0.0,21.35984589701885,0.0,13.691024514987403,0.0
Angst,527.5042276596786,0.0,21.561508461082646,0.0,12.579249981506852,0.0
Angur,512.5619635638052,0.0,21.202873079767986,0.0,12.77819806370859,0.0
Anker,500.5927654295223,0.0,20.89031812516788,0.0,8.458876279157375,0.0
Anmas,549.5078699006564,0.0,21.943177222675757,0.0,9.099128070150378,0.0
Anmut,518.5442851529402,0.0,21.30962566696779,0.0,11.22986805790205,0.0
Annag,553.4979597723175,0.0,22.06870533124728,0.0,11.624009657175606,0.0
Anper,509.457379616397,0.0,21.172509072827644,0.0,10.148390544536475,0.0
Antus,470.61393182064273,0.0,20.313860963823483,0.0,9.844019879497296,0.0
Anzug,543.8603974676911,0.0,21.962109948500277,0.0,12.256218181078648,0.0
Apfel,511.16981316105364,0.0,21.16378277277548,0.0,14.23677397979924,0.0
Arahn,496.24238607072243,0.0,20.874279708915733,0.0,9.909117486644572,0.0
Arcer,432.52913456164276,0.0,19.44069834860452,0.0,9.611849789546625,0.0
Arche,482.49970014957455,0.0,20.556476001891447,0.0,9.805079296668582,0.0
Ardal,476.7095749021896,0.0,20.393995136302138,0.0,12.1299573108098,0.0
Arena,485.0104982381723,0.0,20.612661469697407,0.0,9.173399666688773,0.0
Argon,515.9212601626375,0.0,21.304345888870973,0.0,12.12332811682887,0.0
Arier,400.7071019343166,0.0,18.654248326967195,0.0,10.47582222860009,0.0
