,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,227.30337455228477,0.0,13.45769243922399,0.0,8.808114355282724,0.0
Abend,255.12069649214536,0.0,14.06456430537118,0.0,8.68248283802686,0.0
Aboln,225.95254123197725,0.0,13.235886552004533,0.0,9.02337737254862,0.0
Abtäs,242.23238849075773,0.0,13.699947000656522,0.0,7.729632602438659,0.0
Acker,223.11817287390397,0.0,13.255412595958335,0.0,7.293883984454716,0.0
Adern,235.27361871065915,0.0,13.559651316030392,0.0,8.114416775117489,0.0
Adler,226.25890154011913,0.0,13.550478072748454,0.0,9.090613809503791,0.0
Adria,224.78539011256063,0.0,13.451990296035467,0.0,9.387964810744055,0.0
Affen,231.006080734023,0.0,13.33669669546066,0.0,9.580350182827829,0.0
Agenk,251.77279458125244,0.0,13.913172267900766,0.0,8.181888947111972,0.0
Agent,237.17269106466358,0.0,13.489628115367202,0.0,8.490082031174472,0.0
Ahnen,237.68131165583935,0.0,13.254383755544755,0.0,7.284973884381237,0.0
Aigön,233.85484834405815,0.0,13.334045032508822,0.0,9.204151644625313,0.0
Akkus,239.84016900167398,0.0,13.631936506854196,0.0,7.474049710054054,0.0
Aktie,219.92772493970432,0.0,13.41787159454973,0.0,8.869297476017373,0.0
Alahn,228.10493732657534,0.0,13.16497030521705,0.0,8.812356500728237,0.0
Alarm,228.67116048118874,0.0,13.586035142900002,0.0,9.07746051735297,0.0
Alben,234.2192160951784,0.0,13.589175097104077,0.0,8.589512868584464,0.0
Algen,236.11252221362054,0.0,13.525350004409795,0.0,9.176803902769905,0.0
Alibi,211.62376314459925,0.0,13.34381942491556,0.0,10.916712549474646,0.0
Allas,212.96012961802566,0.0,13.033681574523955,0.0,9.267670797788082,0.0
Alpen,237.6590376995961,0.0,13.708884229300802,0.0,9.401405568996218,0.0
Altar,205.86139846565368,0.0,12.937395160166883,0.0,9.245212914724842,0.0
Alten,213.89229555084813,0.0,13.038419427004174,0.0,8.599258857447001,0.0
Alter,206.5596374902611,0.0,13.022285300830434,0.0,9.026766983026523,0.0
