,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,489.8684539233488,0.0,20.76358944936198,0.0,10.980188590587865,0.0
Abend,568.5568568822989,0.0,22.31574630268128,0.0,9.5303887518287,0.0
Aboln,489.80457091337064,0.0,20.66275943100525,0.0,10.995983005745003,0.0
Abtäs,533.5268578145826,0.0,21.671789625147852,0.0,9.988683568020953,0.0
Acker,485.5808484324931,0.0,20.57760970253211,0.0,7.925988972810844,0.0
Adern,508.90043959324464,0.0,21.104762105099816,0.0,9.238601980176659,0.0
Adler,477.1927542860039,0.0,20.374286994833334,0.0,11.09500779978903,0.0
Adria,461.7616021816833,0.0,20.084866207331356,0.0,11.123349424155943,0.0
Affen,513.4796519850807,0.0,21.21389349664891,0.0,13.018489794401663,0.0
Agenk,580.9064777093488,0.0,22.55596054059516,0.0,10.882372374697077,0.0
Agent,538.2667690074363,0.0,21.770355387002247,0.0,11.97319023671226,0.0
Ahnen,523.5200262250152,0.0,21.41144830408764,0.0,8.728508635666484,0.0
Aigön,511.7019115804531,0.0,21.152298199229183,0.0,11.68875491694658,0.0
Akkus,539.8849943753112,0.0,21.6737194073289,0.0,8.875032740742656,0.0
Aktie,465.01187304626535,0.0,20.121302251027267,0.0,10.995127666276206,0.0
Alahn,490.7899196664913,0.0,20.70216908603579,0.0,11.166861630409462,0.0
Alarm,489.6759093432785,0.0,20.649963224905765,0.0,12.237480569208692,0.0
Alben,501.2736033102767,0.0,20.880063644609542,0.0,10.318695617755901,0.0
Algen,522.195255356203,0.0,21.352373748618287,0.0,13.196822663995496,0.0
Alibi,396.591369833878,0.0,18.45539054550393,0.0,13.034797303146505,0.0
Allas,436.93920190878123,0.0,19.449377731656032,0.0,12.615530092326368,0.0
Alpen,504.0423694221496,0.0,21.003679182555143,0.0,11.365119608306784,0.0
Altar,425.07662025051604,0.0,19.278016605147894,0.0,12.028699043331846,0.0
Alten,452.61324677237644,0.0,19.863250226915532,0.0,11.220569145523577,0.0
Alter,425.8754041101772,0.0,19.26329123678985,0.0,11.636593601798571,0.0
